name,HA_segID,Subtype,original_clade,Clade_group,Domestic_Status,zoonotic_case,date
H5N2|A/chicken/Jalisco/CPA-04948-23/2023|EPI3558209|2023-04-05,EPI3558209,H5N2,Am-nonGsGD,Am-nonGsGD,Domestic,nonGsGd,2023.4.5
H5N1|A/Indonesia/NIHRD11931/2012|EPI356472|2012-01-07,EPI356472,H5N1,2.1.3.2b,others,Human,zoonotic,2012.1.7
H5N1|A/domestic_goose/Czech_Republic/13782-4/2024|EPI3577062|2024-09-13,EPI3577062,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2024.9.13
H5N1|A/laying_hen/Portugal/PAT-24-16855_24VIR7559-8/2024|EPI3584498|2024-08-14,EPI3584498,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2024.8.14
H5N1|A/southern_elephant_seal/Argentina/CH-PM053/2023|EPI3592957|2023-11-01,EPI3592957,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Marine,zoonotic,2023.11.1
H5N1|A/California/152/2024|EPI3610171|2024-10-10,EPI3610171,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Human,zoonotic,2024.10.10
H5N1|A/Thailand/1_KAN-1_/2004|EPI361815|2004-01-01,EPI361815,H5N1,1,others,Human,zoonotic,2004.1.1
H5N1|A/tiger/Vietnam/24AS1668/2024|EPI3624854|2024-09-22,EPI3624854,H5N1,2.3.2.1e,2.3.2.1,Mammals,zoonotic,2024.9.22
H5N1|A/Washington/239/2024|EPI3630041|2024-10-18,EPI3630041,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Human,zoonotic,2024.10.18
H5N1|A/Washington/251/2024|EPI3630053|2024-10-24,EPI3630053,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Human,zoonotic,2024.10.24
H5N1|A/British_Columbia/PHL-2032/2024|EPI3650014|2024-11-01,EPI3650014,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Human,zoonotic,2024.11.1
H5N1|A/chicken/Vietnam/DT382/2008|EPI372068|2008-03-21,EPI372068,H5N1,2001.1.1,others,Domestic,non-zoonotic,2008.3.21
H5N1|A/chicken/India/100071/2008|EPI372239|2008-03-15,EPI372239,H5N1,2002.2.2,2.2,Domestic,non-zoonotic,2008.3.15
H5N1|A/chicken/India/241272/2010|EPI372247|2010-01-18,EPI372247,H5N1,2002.2.2,2.2,Domestic,non-zoonotic,2010.1.18
H5N1|A/chicken/India/81766/2008|EPI372255|2008-01-19,EPI372255,H5N1,2002.2.2,2.2,Domestic,non-zoonotic,2008.1.19
H5N2|A/shoveler/Egypt/20313-NAMRU3/2003|EPI372267|2003-12-15,EPI372267,H5N2,EA-nonGsGD,EA-nonGsGD,Wild,nonGsGd,2003.12.15
H5N1|A/Egypt/4935-NAMRU3/2009|EPI372753|2009-05-13,EPI372753,H5N1,2002.2.1,2.2,Human,zoonotic,2009.5.13
H5N1|A/Hong_Kong/5923/2012|EPI375432|2012-05-28,EPI375432,H5N1,2.3.2.1b,2.3.2.1,Human,zoonotic,2012.5.28
H5N1|A/ferret/Indonesia/5-F1/2005|EPI376545|2012-01-01,EPI376545,H5N1,2.1.3.2,others,Mammals,zoonotic,2012.1.1
H5N1|A/chicken/Pakistan-Khi/NARC-520/2008|EPI382220|2008-01-08,EPI382220,H5N1,2.2,2.2,Domestic,non-zoonotic,2008.1.8
H5N1|A/parrot/Guangdong/C99/2005|EPI384245|2005-02-01,EPI384245,H5N1,0,0,Wild,non-zoonotic,2005.2.1
H5N2|A/mallard/California/2396/2010|EPI387140|2010-10-30,EPI387140,H5N2,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2010.10.30
H5N2|A/mallard/California/5197/2009|EPI387350|2009-07-27,EPI387350,H5N2,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2009.7.27
H5N1|A/duck/Vietnam/LBM132/2012|EPI389914|2012-03-07,EPI389914,H5N1,2.3.2.1a,2.3.2.1,Wild,non-zoonotic,2012.3.7
H5N1|A/chicken/Shimane/1/2010|EPI401513|2010-11-01,EPI401513,H5N1,2.3.2.1c,2.3.2.1,Domestic,non-zoonotic,2010.11.1
H5N2|A/baikal_teal/Xianghai/426/2011|EPI401775|2011-10-01,EPI401775,H5N2,EA-nonGsGD,EA-nonGsGD,Wild,nonGsGd,2011.10.1
H5N2|A/green-winged_teal/Xianghai/430/2011|EPI401801|2011-10-01,EPI401801,H5N2,EA-nonGsGD,EA-nonGsGD,Wild,nonGsGd,2011.10.1
H5N1|A/Muscovy_duck/Ca_Mau/1181/2006|EPI406356|2006-12-29,EPI406356,H5N1,1.1,others,Domestic,non-zoonotic,2006.12.29
H5N1|A/chicken/Ca_Mau/1180/2006|EPI406416|2006-12-27,EPI406416,H5N1,1.1,others,Domestic,non-zoonotic,2006.12.27
H5N1|A/Muscovy_duck/Ca_Mau/1159/2006|EPI406448|2006-12-27,EPI406448,H5N1,1.1,others,Domestic,non-zoonotic,2006.12.27
H5N1|A/chicken/Nepal/PT-16/12|EPI407283|2012-10-16,EPI407283,H5N1,2.3.2.1a,2.3.2.1,Domestic,non-zoonotic,2012.10.16
H5N1|A/Guizhou/1/2013|EPI420386|2013-02-08,EPI420386,H5N1,2.3.4.2,2002.3.4,Human,zoonotic,2013.2.8
H5N1|A/Guizhou/2/2013|EPI420391|2013-02-09,EPI420391,H5N1,2.3.4.2,2002.3.4,Human,zoonotic,2013.2.9
H5N1|A/chicken/Vietnam/NCVD-878/2011|EPI424354|2011-06-15,EPI424354,H5N1,2001.1.2,others,Domestic,non-zoonotic,2011.6.15
H5N1|A/chicken/Vietnam/NCVD-778/2011|EPI425080|2011-06-15,EPI425080,H5N1,2001.1.1,others,Domestic,non-zoonotic,2011.6.15
H5N1|A/chicken/Vietnam/NCVD-779/2011|EPI425088|2011-06-15,EPI425088,H5N1,2001.1.1,others,Domestic,non-zoonotic,2011.6.15
H5N1|A/chicken/Vietnam/NCVD-854/2011|EPI425168|2011-03-17,EPI425168,H5N1,2.3.2.1a,2.3.2.1,Domestic,non-zoonotic,2011.3.17
H5N1|A/chicken/Vietnam/NCVD-1192/2012|EPI425208|2012-02-04,EPI425208,H5N1,2001.1.2,others,Domestic,non-zoonotic,2012.2.4
H5N1|A/chicken/Vietnam/NCVD-1224/2012|EPI425264|2012-01-06,EPI425264,H5N1,2001.1.1,others,Domestic,non-zoonotic,2012.1.6
H5N1|A/chicken/Vietnam/NCVD-802/2011|EPI425528|2011-03-19,EPI425528,H5N1,2.3.2.1a,2.3.2.1,Domestic,non-zoonotic,2011.3.19
H5N1|A/chicken/Vietnam/NCVD-1034/2011|EPI425779|2011-09-07,EPI425779,H5N1,2.3.2.1a,2.3.2.1,Domestic,non-zoonotic,2011.9.7
H5N1|A/chicken/Vietnam/NCVD-1040/2011|EPI425787|2011-09-07,EPI425787,H5N1,2.3.2.1a,2.3.2.1,Domestic,non-zoonotic,2011.9.7
H5N1|A/chicken/Vietnam/NCVD-1148/2011|EPI425835|2011-10-31,EPI425835,H5N1,2001.1.2,others,Domestic,non-zoonotic,2011.10.31
H5N2|A/duck/Hebei/2/2011|EPI431448|2011-12-01,EPI431448,H5N2,2.3.4.4a,H5N2_2.3.4.4x,Domestic,non-zoonotic,2011.12.1
H5N1|A/Hong_Kong/156/97|EPI4329|1997-01-01,EPI4329,H5N1,0,0,Human,zoonotic,1997.1.1
H5N2|A/blue-winged_teal/New_Brunswick/00288/2010|EPI433890|2010-09-14,EPI433890,H5N2,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2010.9.14
H5N1|A/Hong_Kong/483/1997|EPI4349|1997-01-01,EPI4349,H5N1,0,0,Human,zoonotic,1997.1.1
H5N1|A/chicken/India/82580/2008|EPI438865|2008-01-23,EPI438865,H5N1,2002.2.2,2.2,Domestic,non-zoonotic,2008.1.23
H5N1|A/chicken/India/82616/2008|EPI438873|2008-01-24,EPI438873,H5N1,2002.2.2,2.2,Domestic,non-zoonotic,2008.1.24
H5N2|A/Eurasian_Woodcock/Vietnam/8/2007|EPI441833|2007-11-01,EPI441833,H5N2,EA-nonGsGD,EA-nonGsGD,Wild,nonGsGd,2007.11.1
H5N2|A/tundra_swan/Alaska/44050-005/2006|EPI442086|2006-05-11,EPI442086,H5N2,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2006.5.11
H5N1|A/Indonesia/NIHRD12162/2012|EPI442757|2012-02-29,EPI442757,H5N1,2.1.3.2,others,Human,zoonotic,2012.2.29
H5N1|A/Indonesia/NIHRD12550/2012|EPI442763|2012-12-06,EPI442763,H5N1,2.1.3.2a,others,Human,zoonotic,2012.12.6
H5N1|A/mallard/Italy/3401/2005|EPI447374|2005-09-19,EPI447374,H5N1,EA-nonGsGD,EA-nonGsGD,Wild,nonGsGd,2005.9.19
H5N1|A/chicken/Bangladesh/0411/2010|EPI448087|2010-01-12,EPI448087,H5N1,2.2.2.1,2.2,Domestic,non-zoonotic,2010.1.12
H5N1|A/Bangladesh/5487/2011|EPI448095|2011-03-07,EPI448095,H5N1,2.2.2.1,2.2,Human,zoonotic,2011.3.7
H5N1|A/chicken/Bangladesh/11RS-1984-30/2011|EPI448231|2011-06-15,EPI448231,H5N1,2.3.4.2,2002.3.4,Domestic,non-zoonotic,2011.6.15
H5N7|A/ruddy_turnstone/New_Jersey/1148676/2004|EPI454866|2004-05-17,EPI454866,H5N7,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2004.5.17
H5N2|A/chicken/Jiangsu/1001/2013|EPI458986|2013-04-12,EPI458986,H5N2,7.2,others,Domestic,non-zoonotic,2013.4.12
H5N1|A/chicken/Nigeria/641/2006|EPI45943|2006-01-17,EPI45943,H5N1,2.2,2.2,Domestic,non-zoonotic,2006.1.17
H5N1|A/Vietnam/VP12-3/2012|EPI460329|2012-01-14,EPI460329,H5N1,2001.1.2,others,Human,zoonotic,2012.1.14
H5N1|A/Vietnam/HN31673/2009|EPI460337|2009-03-12,EPI460337,H5N1,2001.1.1,others,Human,zoonotic,2009.3.12
H5N1|A/Vietnam/N74/2008|EPI460345|2008-04-07,EPI460345,H5N1,2.3.4.3,2002.3.4,Human,zoonotic,2008.4.7
H5N1|A/Vietnam/HN31604/2009|EPI460462|2009-02-02,EPI460462,H5N1,2.3.4.2,2002.3.4,Human,zoonotic,2009.2.2
H5N1|A/Vietnam/HN31323/2007|EPI460478|2007-07-07,EPI460478,H5N1,2.3.4.3,2002.3.4,Human,zoonotic,2007.7.7
H5N1|A/Vietnam/HN31641/2009|EPI460502|2009-02-12,EPI460502,H5N1,2.3.4.3,2002.3.4,Human,zoonotic,2009.2.12
H5N1|A/Indonesia/NIHRD13157/2013|EPI463648|2013-06-18,EPI463648,H5N1,2.1.3.2a,others,Human,zoonotic,2013.6.18
H5N1|A/swine/Jiangsu/1/2008|EPI463679|2008-12-01,EPI463679,H5N1,7.2,others,Mammals,zoonotic,2008.12.1
H5N1|A/swine/Jiangsu/2/2009|EPI463680|2009-01-01,EPI463680,H5N1,2002.3.4,2002.3.4,Mammals,zoonotic,2009.1.1
H5N1|A/European_teal/Novosibirsk/239/2011|EPI467792|2011-09-03,EPI467792,H5N1,EA-nonGsGD,EA-nonGsGD,Wild,nonGsGd,2011.9.3
H5N1|A/wild_duck/Shandong/2/2011|EPI475571|2011-04-13,EPI475571,H5N1,2.3.2.1,2.3.2.1,Wild,non-zoonotic,2011.4.13
H5N1|A/wild_duck/Shandong/628/2011|EPI475579|2011-04-14,EPI475579,H5N1,2.3.4.4,H5N1_2.3.4.4b,Wild,non-zoonotic,2011.4.14
H5N1|A/wild_bird/Hong_Kong/07035-1/2011|EPI476489|2011-12-13,EPI476489,H5N1,2.3.2.1b,2.3.2.1,Wild,non-zoonotic,2011.12.13
H5N1|A/chicken/Ningxia/222/2012|EPI476658|2012-04-13,EPI476658,H5N1,7.2,others,Domestic,non-zoonotic,2012.4.13
H5N1|A/Indonesia/NIHRD7988/2008|EPI485818|2008-04-23,EPI485818,H5N1,2.1.3.2,others,Human,zoonotic,2008.4.23
H5N1|A/Indonesia/NIHRD9340/2009|EPI486487|2009-02-27,EPI486487,H5N1,2.1.3.2,others,Human,zoonotic,2009.2.27
H5N1|A/Indonesia/NIHRD10728/2010|EPI487454|2010-11-21,EPI487454,H5N1,2.1.3.2b,others,Human,zoonotic,2010.11.21
H5N1|A/Indonesia/NIHRD10364/2010|EPI487461|2010-04-25,EPI487461,H5N1,2.1.3.2b,others,Human,zoonotic,2010.4.25
H5N1|A/Indonesia/NIHRD10459/2010|EPI487525|2010-06-01,EPI487525,H5N1,2.1.3.2b,others,Human,zoonotic,2010.6.1
H5N1|A/Indonesia/NIHRD11046/2011|EPI487549|2011-02-03,EPI487549,H5N1,2.1.3.2b,others,Human,zoonotic,2011.2.3
H5N1|A/chicken/Eastern_China/ZG16/2010|EPI492328|2010-12-01,EPI492328,H5N1,2002.3.4,2002.3.4,Domestic,non-zoonotic,2010.12.1
H5N1|A/Indonesia/NIHRD13233/2013|EPI492524|2013-09-27,EPI492524,H5N1,2.1.3.2b,others,Human,zoonotic,2013.9.27
H5N1|A/chicken/Egypt/Q1118D/2010|EPI493084|2010-01-27,EPI493084,H5N1,2.2.1.1a,2.2,Domestic,non-zoonotic,2010.1.27
H5N1|A/chicken/Egypt/Q1184B/2010|EPI493175|2010-02-15,EPI493175,H5N1,2.2.1.1a,2.2,Domestic,non-zoonotic,2010.2.15
H5N1|A/chicken/Egypt/Q2247A/2010|EPI493246|2010-09-29,EPI493246,H5N1,2.2.1.1a,2.2,Domestic,non-zoonotic,2010.9.29
H5N1|A/chicken/Egypt/Q1089E/2010|EPI493452|2010-01-13,EPI493452,H5N1,2.2.1.1a,2.2,Domestic,non-zoonotic,2010.1.13
H5N1|A/chicken/Egypt/S2938D/2011|EPI493497|2011-02-28,EPI493497,H5N1,2.2.1.2,2.2,Domestic,non-zoonotic,2011.2.28
H5N1|A/duck/Cambodia/1281W40M3/2013|EPI497952|2013-10-01,EPI497952,H5N1,2001.1.2,others,Domestic,non-zoonotic,2013.10.1
H5N1|A/Cambodia/X1030304/2013|EPI497961|2013-10-25,EPI497961,H5N1,2001.1.2,others,Human,zoonotic,2013.10.25
H5N1|A/Alberta/01/2014|EPI500771|2014-01-03,EPI500771,H5N1,2.3.2.1f,2.3.2.1,Human,zoonotic,2014.1.3
H5N1|A/great_black-headed_gull/Qinghai/8/2009|EPI502780|2009-06-01,EPI502780,H5N1,2.3.2.1c,2.3.2.1,Wild,non-zoonotic,2009.6.1
H5N9|A/wild_bird/Chile/1805/2008|EPI503529|2008-01-21,EPI503529,H5N9,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2008.1.21
H5N8|A/breeder_duck/Korea/Gochang1/2014|EPI509698|2014-01-16,EPI509698,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2014.1.16
H5N1|A/Indonesia/NIHRD13269/2013|EPI509937|2013-11-11,EPI509937,H5N1,2.1.3.2b,others,Human,zoonotic,2013.11.11
H5N1|A/chicken/Bangladesh/15079/2012|EPI510418|2012-01-18,EPI510418,H5N1,2.3.2.1,2.3.2.1,Domestic,non-zoonotic,2012.1.18
H5N1|A/chicken/Bangladesh/18248/2012|EPI510426|2012-10-21,EPI510426,H5N1,2.3.2.1a,2.3.2.1,Domestic,non-zoonotic,2012.10.21
H5N1|A/chicken/Bangladesh/15078/2012|EPI510455|2012-01-18,EPI510455,H5N1,2.3.2.1a,2.3.2.1,Domestic,non-zoonotic,2012.1.18
H5N2|A/swan/BC/2045/2008|EPI510508|2008-06-10,EPI510508,H5N2,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2008.6.10
H5N2|A/chicken/Taiwan/689/2012|EPI510643|2012-12-06,EPI510643,H5N2,Am-nonGsGD,Am-nonGsGD,Domestic,nonGsGd,2012.12.6
H5N3|A/American_widgeon/Mississippi/11OS6097/2011|EPI512543|2011-12-10,EPI512543,H5N3,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2011.12.10
H5N2|A/northern_shoveler/Mississippi/11OS5875/2011|EPI512589|2011-12-08,EPI512589,H5N2,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2011.12.8
H5N1|A/chicken/Bhutan/352/2012|EPI527291|2012-01-30,EPI527291,H5N1,2.3.2.1a,2.3.2.1,Domestic,non-zoonotic,2012.1.30
H5N1|A/wild_bird/Bhutan/357/2012|EPI527313|2012-01-31,EPI527313,H5N1,2.3.2.1a,2.3.2.1,Wild,non-zoonotic,2012.1.31
H5N1|A/Cambodia/X1107305/2013|EPI537657|2013-11-07,EPI537657,H5N1,2001.1.2,others,Human,zoonotic,2013.11.7
H5N1|A/Cambodia/X0123312/2013|EPI542812|2013-01-23,EPI542812,H5N1,2001.1.2,others,Human,zoonotic,2013.1.23
H5N1|A/civet_cat/Cambodia/X0313307/2013|EPI542900|2013-03-13,EPI542900,H5N1,2001.1.2,others,Mammals,zoonotic,2013.3.13
H5N1|A/Cambodia/W0329318/2012|EPI542914|2012-03-29,EPI542914,H5N1,2001.1.2,others,Human,zoonotic,2012.3.29
H5N1|A/Cambodia/W0526301/2012|EPI542922|2012-05-25,EPI542922,H5N1,2001.1.2,others,Human,zoonotic,2012.5.25
H5N1|A/chicken/Khanhhoa/CVVI-18/2013|EPI545443|2013-03-06,EPI545443,H5N1,2.3.2.1a,2.3.2.1,Domestic,non-zoonotic,2013.3.6
H5N1|A/chicken/Khanhhoa/CVVI-28/2014|EPI545453|2014-02-05,EPI545453,H5N1,2.3.2.1e,2.3.2.1,Domestic,non-zoonotic,2014.2.5
H5N1|A/Indonesia/NIHRD14157/2014|EPI547699|2014-06-06,EPI547699,H5N1,2.1.3.2b,others,Human,zoonotic,2014.6.6
H5N1|A/swan/Germany/R65/2008|EPI550516|2008-11-17,EPI550516,H5N1,2.2,2.2,Wild,non-zoonotic,2008.11.17
H5N6|A/chicken/Laos/LPQ001/2014|EPI550752|2014-03-12,EPI550752,H5N6,2.3.4.4,H5N6_2.3.4.4x,Domestic,non-zoonotic,2014.3.12
H5N1|A/Chicken/Shandong/J02/2009|EPI553223|2009-09-01,EPI553223,H5N1,7.2,others,Domestic,non-zoonotic,2009.9.1
H5N1|A/Chicken/Shandong/J04/2009|EPI553284|2009-09-01,EPI553284,H5N1,7.2,others,Domestic,non-zoonotic,2009.9.1
H5N1|A/Chicken/Shandong/J06/2009|EPI553300|2009-09-01,EPI553300,H5N1,2.3.2.1,2.3.2.1,Domestic,non-zoonotic,2009.9.1
H5N1|A/Indonesia/CDC1031RE2/2007|EPI55643|2007-01-05,EPI55643,H5N1,2.1.3.2,others,Human,zoonotic,2007.1.5
H5N1|A/chicken/Vietnam/NCVD-KA57/2012|EPI559074|2012-01-06,EPI559074,H5N1,2001.1.1,others,Domestic,non-zoonotic,2012.1.6
H5N8|A/waterfowl/Korea/S005/2014|EPI561187|2014-02-15,EPI561187,H5N8,2.3.4.4c,H5N8_2.3.4.4x,Wild,non-zoonotic,2014.2.15
H5N6|A/duck/Vietnam/LBM360c1-4-1/2013|EPI567003|2013-02-06,EPI567003,H5N6,2.3.2.1e,2.3.2.1,Domestic,non-zoonotic,2013.2.6
H5N1|A/muscovy_duck/Long_An/88/2014|EPI567089|2014-07-12,EPI567089,H5N1,2.3.2.1e,2.3.2.1,Domestic,non-zoonotic,2014.7.12
H5N1|A/muscovy_duck/Long_An/89/2014|EPI567109|2014-07-12,EPI567109,H5N1,2.3.2.1e,2.3.2.1,Domestic,non-zoonotic,2014.7.12
H5N8|A/Chicken/Netherlands/14015824/2014|EPI573171|2014-11-20,EPI573171,H5N8,2.3.4.4c,H5N8_2.3.4.4x,Domestic,non-zoonotic,2014.11.20
H5N8|A/mallard_duck/Kagoshima/KU70/2015_H5N8_|EPI573672|2015-01-14,EPI573672,H5N8,2.3.4.4c,H5N8_2.3.4.4x,Wild,non-zoonotic,2015.1.14
H5N1|A/Egypt/MOH-NRC-7271/2014|EPI574125|2014-11-26,EPI574125,H5N1,2.2.1.2,2.2,Human,zoonotic,2014.11.26
H5N8|A/MuteSwan/Sweden/SVA150311KU0277/SZ502/2015|EPI576384|2015-02-20,EPI576384,H5N8,2.3.4.4c,H5N8_2.3.4.4x,Wild,non-zoonotic,2015.2.20
H5N2|A/chicken/Laiwu/0313/2014|EPI576655|2014-03-13,EPI576655,H5N2,7.2,others,Domestic,non-zoonotic,2014.3.13
H5N2|A/chicken/NL-Bruchem/14003323/2014|EPI579003|2014-03-12,EPI579003,H5N2,EA-nonGsGD,EA-nonGsGD,Domestic,nonGsGd,2014.3.12
H5N2|A/Swan/NL-Rotterdam/14000281/2014|EPI579937|2014-01-08,EPI579937,H5N2,EA-nonGsGD,EA-nonGsGD,Wild,nonGsGd,2014.1.8
H5N1|A/chicken/Egypt/A10351A/2014|EPI584778|2014-11-23,EPI584778,H5N1,2.2.1.2,2.2,Domestic,non-zoonotic,2014.11.23
H5N6|A/duck/Vietnam/1152/2014|EPI585374|2014-11-18,EPI585374,H5N6,2.3.4.4a,H5N6_2.3.4.4x,Domestic,non-zoonotic,2014.11.18
H5N1|A/chicken/India/01CA06/2012|EPI585428|2012-01-04,EPI585428,H5N1,2.3.2.1a,2.3.2.1,Domestic,non-zoonotic,2012.1.4
H5N6|A/cat/Sichuan/SC18/2014|EPI585724|2014-05-02,EPI585724,H5N6,2.3.4.4a,H5N6_2.3.4.4x,Mammals,zoonotic,2014.5.2
H5N1|A/duck/Quang_Ninh/15c111/2013|EPI589835|2013-04-13,EPI589835,H5N1,2.3.2.1e,2.3.2.1,Wild,non-zoonotic,2013.4.13
H5N2|A/chicken/CH/a556/2015|EPI590570|2015-01-26,EPI590570,H5N2,Am-nonGsGD,Am-nonGsGD,Domestic,nonGsGd,2015.1.26
H5N2|A/chicken/YL/A3190/2014|EPI590612|2014-04-17,EPI590612,H5N2,Am-nonGsGD,Am-nonGsGD,Domestic,nonGsGd,2014.4.17
H5N8|A/mallard/Korea/N15-99/2015|EPI595079|2015-02-06,EPI595079,H5N8,2.3.4.4c,H5N8_2.3.4.4x,Wild,non-zoonotic,2015.2.6
H5N8|A/greater_white-fronted_goose/Korea/K14-369-3/2014|EPI595124|2014-12-24,EPI595124,H5N8,2.3.4.4c,H5N8_2.3.4.4x,Wild,non-zoonotic,2014.12.24
H5N6|A/chicken/Shenzhen/715/2013|EPI602477|2013-12-10,EPI602477,H5N6,2.3.4.4,H5N6_2.3.4.4x,Domestic,non-zoonotic,2013.12.10
H5N1|A/mallard/Ohio/12OS2218/2012|EPI616009|2012-11-16,EPI616009,H5N1,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2012.11.16
H5N2|A/American_green-winged_teal/Mississippi/12OS5061/2012|EPI616343|2012-12-08,EPI616343,H5N2,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2012.12.8
H5N1|A/mallard/Illinois/12OS5080/2012|EPI616464|2012-10-20,EPI616464,H5N1,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2012.10.20
H5N1|A/chicken/Denpasar/02/2004|EPI620571|2004-06-30,EPI620571,H5N1,2002.1.1,others,Domestic,non-zoonotic,2004.6.30
H5N1|A/swine/Tabanan/061/2006|EPI620573|2006-09-30,EPI620573,H5N1,2002.1.3,others,Mammals,zoonotic,2006.9.30
H5N1|A/chicken/Jiangsu/927/2013|EPI621165|2013-11-18,EPI621165,H5N1,2.3.2.1f,2.3.2.1,Domestic,non-zoonotic,2013.11.18
H5N1|A/chicken/Jiangsu/2477/2014|EPI621173|2014-06-17,EPI621173,H5N1,2.3.2.1f,2.3.2.1,Domestic,non-zoonotic,2014.6.17
H5N1|A/Vietnam/14011801/2014|EPI624914|2014-01-18,EPI624914,H5N1,2.3.2.1e,2.3.2.1,Human,zoonotic,2014.1.18
H5N1|A/Vietnam/14012902/2014|EPI624922|2014-01-28,EPI624922,H5N1,2001.1.2,others,Human,zoonotic,2014.1.28
H5N1|A/Vietnam/C076H/2012|EPI639606|2012-02-23,EPI639606,H5N1,2001.1.1,others,Human,zoonotic,2012.2.23
H5N1|A/Vietnam/VP39/2013|EPI639614|2013-11-15,EPI639614,H5N1,2001.1.2,others,Human,zoonotic,2013.11.15
H5N1|A/Indonesia/NIHRD15028/2015|EPI643072|2015-03-25,EPI643072,H5N1,2.1.3.2b,others,Human,zoonotic,2015.3.25
H5N6|A/swine/Guangdong/1/2014|EPI645049|2014-06-18,EPI645049,H5N6,2.3.4.4,H5N6_2.3.4.4x,Mammals,zoonotic,2014.6.18
H5N1|A/chicken/Jiangxi/04_01__NCDZT0010-O/2015_H9N9_|EPI656522|2015-04-01,EPI656522,H5N1,2.3.2.1f,2.3.2.1,Domestic,non-zoonotic,2015.4.1
H5N1|A/chicken/Jilin/04_12_MHK003-O/2015_H5N1_|EPI657202|2015-04-12,EPI657202,H5N1,2.3.2.1f,2.3.2.1,Domestic,non-zoonotic,2015.4.12
H5N6|A/pigeon/Jilin/04_25_CCHL018-O/2015_H5N6_|EPI657298|2015-04-25,EPI657298,H5N6,2.3.4.4,H5N6_2.3.4.4x,Wild,non-zoonotic,2015.4.25
H5N6|A/chicken/Yunnan/03_16_DQXYL0034-O/2015_H5N6_|EPI657514|2015-03-16,EPI657514,H5N6,2.3.4.4,H5N6_2.3.4.4x,Domestic,non-zoonotic,2015.3.16
H5N6|A/chicken/Jiangxi/04_01__NCJD0010-O/2015_H5N6_|EPI657826|2015-04-01,EPI657826,H5N6,2.3.4.4d,H5N6_2.3.4.4x,Domestic,non-zoonotic,2015.4.1
H5N6|A/chicken/Yunnan/03_15_DQXYL0073-O/2015_H5N6_|EPI658695|2015-03-15,EPI658695,H5N6,2.3.4.4,H5N6_2.3.4.4x,Domestic,non-zoonotic,2015.3.15
H5N6|A/chicken/Jiangxi/02_05_YGYXG023-P/2015_H5N6_|EPI661559|2015-02-05,EPI661559,H5N6,2.3.4.4,H5N6_2.3.4.4x,Domestic,non-zoonotic,2015.2.5
H5N2|A/chicken/Montana/15-010559-1/2015|EPI662681|2015-04-01,EPI662681,H5N2,2.3.4.4c,H5N2_2.3.4.4x,Domestic,non-zoonotic,2015.4.1
H5N6|A/Pigeon/Hunan/04_14_YYXS0912-O/2015_Mixed_|EPI664629|2015-04-14,EPI664629,H5N6,2.3.4.4a,H5N6_2.3.4.4x,Wild,non-zoonotic,2015.4.14
H5N6|A/duck/Jiangxi/09_04_JX-14-11/2014_H5N6_|EPI671717|2014-09-04,EPI671717,H5N6,2.3.4.4,H5N6_2.3.4.4x,Domestic,non-zoonotic,2014.9.4
H5N1|A/pigeon/Zhejiang/112089/2014|EPI681276|2014-11-20,EPI681276,H5N1,2.3.2.1f,2.3.2.1,Wild,non-zoonotic,2014.11.20
H5N6|A/chicken/Zhejiang/727155/2014|EPI681296|2014-07-27,EPI681296,H5N6,2.3.4.4,H5N6_2.3.4.4x,Domestic,non-zoonotic,2014.7.27
H5N2|A/chicken/Wuhan/WHJF/2014|EPI682906|2014-12-01,EPI682906,H5N2,EA-nonGsGD,EA-nonGsGD,Domestic,nonGsGd,2014.12.1
H5N6|A/Oriental_magpie_robin/Hong_Kong/16759/2015|EPI687154|2015-11-18,EPI687154,H5N6,2.3.4.4d,H5N6_2.3.4.4x,Wild,non-zoonotic,2015.11.18
H5N6|A/Goose/_Guangdong_/SSLBY/2015_H5N6_|EPI687539|2015-01-03,EPI687539,H5N6,2.3.4.4,H5N6_2.3.4.4x,Domestic,non-zoonotic,2015.1.3
H5N6|A/Shenzhen/1/2016|EPI687704|2016-01-07,EPI687704,H5N6,2.3.4.4d,H5N6_2.3.4.4x,Human,zoonotic,2016.1.7
